customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0236-HFWSV,Cancelou,Male,0,No,No,15,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,93.35,1444.65
0237-YFUTL,Não Cancelou,Female,0,Yes,No,50,Yes,Yes,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),109.65,5405.8
0238-WHBIQ,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),89.7,6339.3
0239-OXEXL,Não Cancelou,Female,0,No,No,46,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,84.25,3847.6
0244-LGNFY,Não Cancelou,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),92.65,6733.0
0247-SLUJI,Não Cancelou,Male,0,Yes,Yes,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.7,19.7
0248-IPDFW,Não Cancelou,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,50.1,50.1
0248-PGHBZ,Não Cancelou,Female,1,No,No,67,Yes,No,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,Yes,No,2 Anos,Yes,Bank transfer (automatic),92.45,6140.85
0253-ZTEOB,Não Cancelou,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,No,Electronic check,79.65,3870.3
0254-FNMCI,Não Cancelou,Female,0,No,No,72,Yes,No,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,109.9,7624.2
0254-KCJGT,Não Cancelou,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,1 Ano,Yes,Credit card (automatic),81.4,4354.45
0254-WWRKD,Não Cancelou,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,Sem Suporte Técnico,No,No,1 Ano,No,Credit card (automatic),50.55,3431.75
0256-LTHVJ,Cancelou,Female,0,Yes,Yes,28,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,81.05,2227.1
0257-KXZGU,Não Cancelou,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),62.45,2045.55
0257-ZESQC,Cancelou,Female,1,Yes,No,27,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),75.2,1929.35
0258-NOKBL,Não Cancelou,Male,0,No,No,3,Yes,No,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,No,Yes,Mensal,No,Electronic check,90.4,268.45
0259-GBZSH,Cancelou,Male,0,No,No,2,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,85.65,181.5
0260-ZDLGK,Cancelou,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Mailed check,72.9,651.4
0263-FJTQO,Não Cancelou,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Com Suporte Técnico,Yes,No,2 Anos,Yes,Credit card (automatic),70.5,3486.65
0264-CNITK,Não Cancelou,Female,0,Yes,Yes,71,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),20.1,1389.6
0265-EDXBD,Cancelou,Male,1,Yes,No,32,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.9,2303.35
0265-PSUAE,Não Cancelou,Female,0,Yes,Yes,16,Yes,No,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,No,Bank transfer (automatic),100.7,1522.7
0266-CLZKZ,Não Cancelou,Female,0,Yes,Yes,67,Yes,Yes,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),105.65,6717.9
0266-GMEAO,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),114.3,8058.55
0268-QKIWO,Cancelou,Female,0,No,No,3,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Electronic check,19.75,58.85
0269-XFESX,Não Cancelou,Male,0,Yes,Yes,23,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,24.35,538.5
0270-THENM,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,No,2 Anos,No,Bank transfer (automatic),69.85,5102.35
0274-JKUJR,Não Cancelou,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,No,Mailed check,58.85,465.7
0277-BKSQP,Não Cancelou,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,54.4,475.1
0277-ORXQS,Não Cancelou,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),50.55,3364.55
0278-YXOOG,Cancelou,Male,0,No,No,5,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,21.05,113.85
0280-XJGEX,Cancelou,Male,0,No,No,49,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),103.7,5036.3
0281-CNTZX,Não Cancelou,Male,0,Yes,No,63,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),19.95,1234.8
0282-NVSJS,Não Cancelou,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Com Suporte Técnico,No,No,Mensal,Yes,Mailed check,29.3,355.9
0285-INHLN,Não Cancelou,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),54.75,1510.3
0289-IVARM,Não Cancelou,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,60.55,1982.6
0292-WEGCH,Não Cancelou,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,86.2,4524.05
0295-PPHDO,Cancelou,Male,0,No,No,1,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,95.45,95.45
0295-QVKPB,Não Cancelou,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Com Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),63.95,318.1
0297-RBCSG,Não Cancelou,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Com Suporte Técnico,No,Yes,1 Ano,Yes,Bank transfer (automatic),65.35,1231.85
0298-XACET,Não Cancelou,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Com Suporte Técnico,Yes,No,2 Anos,No,Mailed check,50.2,2554.0
0301-FIDRB,Não Cancelou,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),63.8,4684.3
0301-KOBTQ,Não Cancelou,Male,0,No,No,32,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),20.05,614.45
0302-JOIVN,Cancelou,Female,0,Yes,No,8,Yes,No,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,101.15,842.9
0303-UNCIP,Não Cancelou,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Sem Suporte Técnico,No,Yes,1 Ano,No,Mailed check,65.0,2531.8
0303-WMMRN,Não Cancelou,Male,0,No,No,5,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,19.25,86.05
0305-SQECB,Não Cancelou,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Com Suporte Técnico,No,No,1 Ano,Yes,Mailed check,36.05,402.6
0306-JAELE,Cancelou,Male,0,No,No,5,Yes,No,Fibra Óptica,No,No,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,96.1,453.4
0307-BCOPK,Não Cancelou,Female,0,No,No,16,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,19.05,326.65
0308-GIQJT,Não Cancelou,Male,1,No,No,71,Yes,Yes,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,1 Ano,No,Bank transfer (automatic),105.75,7382.85
0308-IVGOK,Não Cancelou,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Com Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),40.4,422.6
0310-MVLET,Cancelou,Female,0,Yes,Yes,61,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,99.15,6010.05
0310-SUCIN,Não Cancelou,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),84.8,6046.1
0310-VQXAM,Não Cancelou,Male,0,No,No,9,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.85,178.8
0311-QYWSS,Não Cancelou,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,49.45,314.6
0311-UNPFF,Cancelou,Female,0,No,No,26,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),88.8,2274.35
0314-TKOSI,Não Cancelou,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,55.15,322.9
0315-LVCRK,Não Cancelou,Male,0,No,No,11,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,Yes,Mensal,No,Electronic check,84.8,888.75
0318-QUUOB,Cancelou,Male,0,Yes,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,80.55,80.55
0318-ZOPWS,Não Cancelou,Female,0,Yes,No,49,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),20.15,973.35
0319-QZTCO,Não Cancelou,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),58.7,168.6
0320-DWVTU,Não Cancelou,Female,0,No,No,53,Yes,No,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,2 Anos,No,Mailed check,99.5,5424.25
0320-JDNQG,Cancelou,Male,0,Yes,Yes,23,Yes,No,Fibra Óptica,Yes,No,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,99.85,2331.3
0322-CHQRU,Cancelou,Male,0,No,No,2,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,45.35,89.5
0322-YINQP,Cancelou,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,48.55,48.55
0323-XWWTN,Não Cancelou,Male,0,No,Yes,3,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Mailed check,26.4,121.25
0324-BRPCJ,Cancelou,Female,1,Yes,No,68,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,100.2,6851.65
0325-XBFAC,Cancelou,Male,0,No,No,8,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,94.7,740.3
0326-VDYXE,Não Cancelou,Female,0,Yes,No,70,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,97.65,6982.5
0327-WFZSY,Não Cancelou,Male,0,Yes,Yes,39,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Electronic check,100.0,3835.55
0328-GRPMV,Cancelou,Female,0,No,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,70.1,70.1
0329-GTIAJ,Cancelou,Female,0,No,No,3,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,97.9,315.3
0330-BGYZE,Não Cancelou,Male,0,Yes,No,60,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Bank transfer (automatic),102.5,6157.6
0330-IVZHA,Cancelou,Female,0,Yes,No,5,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,69.95,330.15
0334-GDDSO,Cancelou,Male,1,No,No,3,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,81.35,233.7
0334-ZFJSR,Não Cancelou,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),66.05,3462.1
0336-KXKFK,Não Cancelou,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),61.2,4390.25
0336-PIKEI,Não Cancelou,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,No,2 Anos,No,Bank transfer (automatic),74.4,5360.75
0337-CNPZE,Cancelou,Female,0,No,No,41,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,106.3,4443.45
0343-QLUZP,Não Cancelou,Male,0,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,2 Anos,No,Bank transfer (automatic),39.6,2424.5
0345-HKJVM,Cancelou,Female,0,No,No,6,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,89.3,577.6
0345-XMMUG,Não Cancelou,Female,0,Yes,No,46,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),108.9,4854.3
0347-UBKUZ,Não Cancelou,Female,0,No,No,15,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.9,320.45
0348-SDKOL,Cancelou,Female,0,Yes,No,58,Yes,Yes,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),102.1,5885.4
0354-VXMJC,Não Cancelou,Male,0,Yes,Yes,23,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.6,426.65
0354-WYROK,Cancelou,Female,1,Yes,Yes,31,Yes,No,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,98.9,2911.3
0356-ERHVT,Não Cancelou,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),45.9,521.9
0356-OBMAC,Não Cancelou,Female,1,No,No,56,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,No,2 Anos,Yes,Bank transfer (automatic),99.9,5706.3
0357-NVCRI,Não Cancelou,Female,0,No,Yes,25,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Credit card (automatic),20.05,471.7
0361-HJRDX,Não Cancelou,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),64.35,4539.6
0362-RAOQO,Não Cancelou,Female,0,No,No,40,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.65,830.25
0362-ZBZWJ,Cancelou,Male,0,No,No,36,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,84.9,3067.2
0363-QJVFX,Cancelou,Male,0,No,No,32,Yes,Yes,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),108.15,3432.9
0363-SVHYR,Não Cancelou,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),86.85,6263.8
0365-BZUWY,Não Cancelou,Male,0,Yes,No,17,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,102.55,1742.5
0365-GXEZS,Não Cancelou,Male,0,Yes,No,18,Yes,No,Fibra Óptica,No,No,Yes,Com Suporte Técnico,No,No,Mensal,No,Electronic check,78.2,1468.75
0365-TRTPY,Não Cancelou,Female,0,No,No,37,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),91.2,3382.3
0366-NQSHS,Não Cancelou,Male,0,No,No,2,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.35,46.35
0369-ZGOVK,Não Cancelou,Female,0,Yes,Yes,28,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,1 Ano,Yes,Bank transfer (automatic),70.4,1992.2
0373-AIVNJ,Não Cancelou,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,1 Ano,No,Mailed check,39.55,373.0
0374-AACSZ,Não Cancelou,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,50.15,50.15
0374-FIUCA,Não Cancelou,Male,0,Yes,No,65,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Credit card (automatic),20.4,1414.45
0374-IOEGQ,Não Cancelou,Female,0,No,No,3,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,44.6,122.7
0375-HVGXO,Cancelou,Female,0,No,No,1,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,34.7,34.7
0376-OIWME,Não Cancelou,Male,0,Yes,No,36,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,93.6,3366.05
0376-YMCJC,Cancelou,Male,0,No,No,23,Yes,Yes,Fibra Óptica,No,No,No,Com Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,90.6,1943.2
0377-JBKKT,Não Cancelou,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Mailed check,57.95,1271.8
0378-CJKPV,Não Cancelou,Female,0,Yes,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),112.1,7965.95
0378-NHQXU,Cancelou,Female,0,Yes,Yes,17,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,No,Electronic check,88.25,1460.65
0378-TOVMS,Cancelou,Female,0,No,No,3,Yes,No,Fibra Óptica,No,No,No,Com Suporte Técnico,No,Yes,Mensal,No,Electronic check,85.8,272.2
0378-XSZPU,Cancelou,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,1 Ano,No,Credit card (automatic),60.3,3563.8
0379-DJQHR,Não Cancelou,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),81.35,5398.6
0380-NEAVX,Não Cancelou,Male,1,No,No,34,Yes,No,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,99.85,3343.15
0380-ZCSBI,Não Cancelou,Male,0,No,No,10,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Credit card (automatic),20.0,198.7
0383-CLDDA,Não Cancelou,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),85.35,5897.4
0384-LPITE,Não Cancelou,Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Credit card (automatic),62.05,2511.55
0384-RVBPI,Não Cancelou,Male,0,No,No,20,Yes,No,DSL,Yes,No,Yes,Sem Suporte Técnico,No,Yes,Mensal,No,Credit card (automatic),64.4,1398.6
0386-CWRGM,Não Cancelou,Female,0,Yes,Yes,46,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.4,967.85
0388-EOPEX,Cancelou,Female,0,Yes,No,2,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.4,139.4
0390-DCFDQ,Cancelou,Female,1,Yes,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,70.45,70.45
0392-BZIUW,Não Cancelou,Female,0,Yes,No,72,Yes,Yes,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),105.0,7589.8
0394-YONDK,Não Cancelou,Male,0,Yes,Yes,70,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),25.15,1790.15
0396-HUJBP,Não Cancelou,Female,0,No,No,2,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.3,44.4
0396-UKGAI,Não Cancelou,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),55.3,1284.2
0396-YCHWO,Não Cancelou,Male,0,Yes,No,36,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,95.4,3474.2
0397-GZBBC,Cancelou,Male,1,Yes,No,59,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),93.85,5574.75
0397-ZXWQF,Não Cancelou,Male,0,No,No,67,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),20.5,1430.95
0401-WDBXM,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),105.55,7542.25
0402-CQAJN,Cancelou,Female,0,No,No,37,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),101.9,3545.35
0402-OAMEN,Não Cancelou,Female,0,Yes,Yes,72,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),24.45,1709.1
0404-AHASP,Não Cancelou,Male,0,Yes,No,72,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.7,1421.9
0404-SWRVG,Cancelou,Male,0,No,No,3,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.4,229.55
0406-BPDVR,Cancelou,Female,1,Yes,No,54,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),101.5,5373.1
0407-BDJKB,Cancelou,Male,0,Yes,No,60,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,95.75,5742.9
0409-WTMPL,Não Cancelou,Female,0,Yes,No,58,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),110.65,6526.65
0410-IPFTY,Não Cancelou,Female,0,Yes,No,31,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Bank transfer (automatic),83.85,2674.15
0411-EZJZE,Não Cancelou,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,60.25,170.5
0412-UCCNP,Não Cancelou,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Com Suporte Técnico,No,No,2 Anos,Yes,Electronic check,59.2,3175.85
0415-MOSGF,Cancelou,Female,0,No,No,1,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,44.4,44.4
0419-YAAPX,Não Cancelou,Male,0,Yes,No,49,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),85.3,4297.95
0420-BWTPW,Cancelou,Male,0,No,Yes,8,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,25.5,215.2
0420-HLGXF,Não Cancelou,Female,1,No,No,39,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,99.75,4036.0
0420-TXVSG,Não Cancelou,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,2 Anos,Yes,Credit card (automatic),66.1,4428.45
0422-OHQHQ,Não Cancelou,Female,0,Yes,Yes,15,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,20.55,295.95
0422-UXFAP,Não Cancelou,Female,0,Yes,No,51,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,98.85,4947.55
